Year Month,ICB Code,Commissioner / Provider Code,PCN,PCN Code,Practice,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,List Size
202411,QHM,RTR00,DUMMY,-,UNIDENTIFIED HOSPITAL,Salbutamol (0301011R0),2,11.99461955032,100,
202411,QHM,RTR00,DUMMY,-,URGENT TREATMENT CENTRE - JCUH,Salbutamol (0301011R0),38,147.462484049286,1900,
202411,QHM,RTR00,DUMMY,-,URGENT TREATMENT CENTRE - REDCAR,Salbutamol (0301011R0),30,54.2741874035837,1550,
202411,QHM,RTR00,DUMMY,-,WOMEN AND CHILDREN FH,Salbutamol (0301011R0),1,1.43737851789523,50,
202411,QHM,RVW00,DUMMY,-,NT&H COMM MACMILLAN,Salbutamol (0301011R0),1,1.43737851789523,50,
202411,QHM,RVW00,DUMMY,-,NT&H COMM MATRONS,Salbutamol (0301011R0),2,7.43468829305521,100,
202411,QHM,RVW00,DUMMY,-,NT&H COMM RESP N,Salbutamol (0301011R0),35,273.804432099757,1120,
202411,QHM,RVW00,DUMMY,-,URGENT CARE CENTRE NT,Salbutamol (0301011R0),100,271.805421121161,5050,
202411,QHM,RVW00,DUMMY,-,VIRTUAL FRAILTY WARD - GPS,Salbutamol (0301011R0),2,2.83675760864659,100,
202411,QHM,RX600,DUMMY,-,NEAS SOUTH TYNESIDE,Salbutamol (0301011R0),30,115.638599347754,1334.5,
202411,QHM,RXP00,DUMMY,-,CHILD HEALTH INPATIENTS,Salbutamol (0301011R0),1,1.43737851789523,50,
202411,QHM,RXP00,DUMMY,-,CHILD HEALTH INPATIENTS,Salbutamol (0301011R0),1,1.43737851789523,50,
202411,QHM,RXP00,DUMMY,-,CHILD HEALTH OPD N DURHAM,Salbutamol (0301011R0),3,9.17606222810143,200,
202411,QHM,RXP00,DUMMY,-,CHILD HEALTH OUTPATIENTS,Salbutamol (0301011R0),3,6.03160963194595,150,
202411,QHM,RXP00,DUMMY,-,CHILD HEALTH OUTPATIENTS,Salbutamol (0301011R0),6,14.9131762996824,400,
202411,QHM,RXP00,DUMMY,-,EMERGENCY DEP. UHND,Salbutamol (0301011R0),3,36.4865509024717,110,
202411,QHM,RXP00,DUMMY,-,ENT DMH,Salbutamol (0301011R0),1,1.43737851789523,50,
202411,QHM,RXP00,DUMMY,-,GENERAL MEDICINE BAH,Salbutamol (0301011R0),4,10.3094453288457,200,
202411,QHM,RXP00,DUMMY,-,GENERAL MEDICINE DMH,Salbutamol (0301011R0),5,58.7711149372836,215,
202411,QHM,RXP00,DUMMY,-,GENERAL SURGERY UHND,Salbutamol (0301011R0),2,36.8291420779105,60.5,
202411,QHM,RXP00,DUMMY,-,PREGNANCY ASSESSMENT,Salbutamol (0301011R0),1,1.43737851789523,50,
202411,QHM,RXP00,DUMMY,-,UNIDENTIFIED HOSPITAL,Salbutamol (0301011R0),1,1.43737851789523,50,
202412,QHM,00L00,BLYTH PCN,U25489,MARINE MEDICAL GROUP,Salbutamol (0301011R0),627,1772.38590304295,43155,13679
202412,QHM,00L00,BLYTH PCN,U25489,MARINE MEDICAL GROUP,Terbutaline sulphate (0301011V0),21,236.807795529381,3000,13679
202412,QHM,00L00,BLYTH PCN,U25489,RAILWAY MEDICAL GROUP,Salbutamol (0301011R0),1126,3960.03347380536,76100,27138
202412,QHM,00L00,BLYTH PCN,U25489,RAILWAY MEDICAL GROUP,Terbutaline sulphate (0301011V0),15,165.769176870567,2100,27138
202412,QHM,00L00,CRAMLINGTON SEATON VALLEY PCN,U24977,FORUM FAMILY PRACTICE,Salbutamol (0301011R0),252,813.489885203484,15255,8921
202412,QHM,00L00,CRAMLINGTON SEATON VALLEY PCN,U24977,FORUM FAMILY PRACTICE,Terbutaline sulphate (0301011V0),9,78.960731843127,1000,8921
202412,QHM,00L00,CRAMLINGTON SEATON VALLEY PCN,U24977,NETHERFIELD HOUSE,Salbutamol (0301011R0),261,719.829451810675,17981,5989
202412,QHM,00L00,CRAMLINGTON SEATON VALLEY PCN,U24977,NETHERFIELD HOUSE,Terbutaline sulphate (0301011V0),4,39.4741659215635,500,5989
202412,QHM,00L00,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,Salbutamol (0301011R0),407,1166.69006641997,25130,11234
202412,QHM,00L00,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,Terbutaline sulphate (0301011V0),17,197.333629607818,2500,11234
202412,QHM,00L00,DUMMY,-,HADRIAN PRIMARY CARE ALLIANCE,Salbutamol (0301011R0),6,11.3222761568991,400,
202412,QHM,00L00,DUMMY,-,NDUC NORTHUMBERLAND OOH,Salbutamol (0301011R0),49,100.052979107006,2451.5,
202412,QHM,00L00,DUMMY,-,RIVERSDALE SURGERY,Salbutamol (0301011R0),224,628.596619293648,15655,5950
202412,QHM,00L00,DUMMY,-,RIVERSDALE SURGERY,Terbutaline sulphate (0301011V0),3,23.6919395529381,300,5950
202412,QHM,00L00,DUMMY,-,THE ADDERLANE SURGERY,Salbutamol (0301011R0),115,315.35059249273,6825,2169
202412,QHM,00L00,DUMMY,-,THE ADDERLANE SURGERY,Terbutaline sulphate (0301011V0),1,7.8973131843127,100,2169
202412,QHM,00L00,DUMMY,-,THE CRAMLINGTON HUB,Salbutamol (0301011R0),8,33.0392471011523,355,
202412,QHM,00L00,DUMMY,-,UNIDENTIFIED DOCTORS,Salbutamol (0301011R0),1,5.99733410375542,50,
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,COQUET MEDICAL GROUP,Salbutamol (0301011R0),514,1513.21287546009,32550,12151
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,COQUET MEDICAL GROUP,Terbutaline sulphate (0301011V0),26,260.524535082319,3300,12151
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,CRAMLINGTON MEDICAL GROUP,Salbutamol (0301011R0),269,1177.23199779067,17995,5362
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,CRAMLINGTON MEDICAL GROUP,Terbutaline sulphate (0301011V0),7,71.0510186588143,900,5362
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,ELSDON AVENUE SURGERY,Salbutamol (0301011R0),149,333.080453008953,9260,4258
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,ELSDON AVENUE SURGERY,Terbutaline sulphate (0301011V0),5,55.2563922901889,700,4258
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,Salbutamol (0301011R0),122,688.299559448406,7168.666666592,5261
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,Terbutaline sulphate (0301011V0),3,23.6919395529381,300,5261
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,NORTHUMBERLAND HEALTH,Salbutamol (0301011R0),222,445.306786637478,12255,4580
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,NORTHUMBERLAND HEALTH,Terbutaline sulphate (0301011V0),2,15.7946263686254,200,4580
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,PONTELAND MEDICAL GROUP,Salbutamol (0301011R0),202,676.492747633121,13385,10773
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,PONTELAND MEDICAL GROUP,Terbutaline sulphate (0301011V0),3,31.5768527372508,400,10773
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,THE ROTHBURY PRACTICE,Salbutamol (0301011R0),197,611.504747390143,13389,6165
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,THE ROTHBURY PRACTICE,Terbutaline sulphate (0301011V0),8,110.487984580378,1400,6165
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,VALENS MEDICAL PARTNERSHIP,Salbutamol (0301011R0),1996,7543.8145428768,120494,49809
202412,QHM,00L00,NORTHUMBRIA PCN,U09980,VALENS MEDICAL PARTNERSHIP,Terbutaline sulphate (0301011V0),62,536.942896533264,6800,49809
202412,QHM,00L00,WANSBECK PCN,U11112,BEDLINGTONSHIRE MED.GROUP,Salbutamol (0301011R0),385,1134.06562964396,23285,12730
202412,QHM,00L00,WANSBECK PCN,U11112,BEDLINGTONSHIRE MED.GROUP,Terbutaline sulphate (0301011V0),13,149.974550501941,1900,12730
202412,QHM,00L00,WANSBECK PCN,U11112,GUIDEPOST MEDICAL GROUP,Salbutamol (0301011R0),405,1191.67065684376,25045,8044
202412,QHM,00L00,WANSBECK PCN,U11112,GUIDEPOST MEDICAL GROUP,Terbutaline sulphate (0301011V0),6,63.1537054745016,800,8044
202412,QHM,00L00,WANSBECK PCN,U11112,SEATON PARK MEDICAL GROUP,Salbutamol (0301011R0),815,2783.40364219218,44245,19619
202412,QHM,00L00,WANSBECK PCN,U11112,SEATON PARK MEDICAL GROUP,Terbutaline sulphate (0301011V0),41,390.137110049881,4130,19619
202412,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,Salbutamol (0301011R0),199,716.072827580601,11558,6325
202412,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,Terbutaline sulphate (0301011V0),6,55.2687922901889,700,6325
202412,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Salbutamol (0301011R0),668,2085.97775555587,42570,18885
202412,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Terbutaline sulphate (0301011V0),25,241.114476718233,3100,18885
202412,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,Salbutamol (0301011R0),183,405.275926306825,10365,4493
202412,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),12,133.164657848899,1700,4493
202412,QHM,00L00,WELL UP NORTH PCN,U25545,GAS HOUSE LANE SURGERY,Salbutamol (0301011R0),151,349.037074542014,9200,7123
202412,QHM,00L00,WELL UP NORTH PCN,U25545,GAS HOUSE LANE SURGERY,Terbutaline sulphate (0301011V0),1,15.7822263686254,200,7123
202412,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,Salbutamol (0301011R0),219,704.919368487761,15250,10651
202412,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,Terbutaline sulphate (0301011V0),2,23.6795395529381,300,10651
202412,QHM,00L00,WELL UP NORTH PCN,U25545,UNION BRAE & NORHAM PRAC,Salbutamol (0301011R0),269,803.081526009769,25695,7181
202412,QHM,00L00,WELL UP NORTH PCN,U25545,UNION BRAE & NORHAM PRAC,Terbutaline sulphate (0301011V0),9,102.095438253856,1300,7181
202412,QHM,00L00,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,Salbutamol (0301011R0),419,1533.41238304941,33191,9183
202412,QHM,00L00,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,Terbutaline sulphate (0301011V0),16,134.241924133316,1700,9183
202412,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,Salbutamol (0301011R0),183,419.448778872425,11215,4834
202412,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,Terbutaline sulphate (0301011V0),6,54.7487591479802,700,4834
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BELLINGHAM PRACTICE,Salbutamol (0301011R0),72,189.39922447749,4600,3438
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BELLINGHAM PRACTICE,Terbutaline sulphate (0301011V0),3,31.5768527372508,400,3438
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,Salbutamol (0301011R0),121,483.518391106274,6950,5384
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,Terbutaline sulphate (0301011V0),1,15.7822263686254,200,5384
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BURN BRAE MEDICAL GROUP,Salbutamol (0301011R0),284,823.281503464459,19360,10408
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BURN BRAE MEDICAL GROUP,Terbutaline sulphate (0301011V0),10,102.627871396065,1300,10408
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,CORBRIDGE HEALTH CENTRE,Salbutamol (0301011R0),189,584.832986210439,11754,7299
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,CORBRIDGE HEALTH CENTRE,Terbutaline sulphate (0301011V0),12,92.1675925007091,1200,7299
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HALTWHISTLE MEDICAL GROUP,Salbutamol (0301011R0),199,1099.16899884581,13840,5565
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HALTWHISTLE MEDICAL GROUP,Terbutaline sulphate (0301011V0),13,118.434897764691,1500,5565
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HUMSHAUGH & WARK MED GRP,Salbutamol (0301011R0),91,154.738908882027,5150,3440
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HUMSHAUGH & WARK MED GRP,Terbutaline sulphate (0301011V0),1,7.37728004210404,100,3440
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,PRUDHOE MEDICAL GROUP,Salbutamol (0301011R0),219,514.968959909048,13400,6923
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,PRUDHOE MEDICAL GROUP,Terbutaline sulphate (0301011V0),1,7.8973131843127,100,6923
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,SCOTS GAP MEDICAL GROUP,Salbutamol (0301011R0),51,127.690492756696,3160.5,2137
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,SCOTS GAP MEDICAL GROUP,Terbutaline sulphate (0301011V0),1,7.37728004210404,100,2137
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,THE SELE MEDICAL PRACTICE,Salbutamol (0301011R0),144,336.2484174459,9650,5842
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,THE SELE MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),5,47.3714791058762,600,5842
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,Salbutamol (0301011R0),235,519.029336941032,14710,8594
202412,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,Terbutaline sulphate (0301011V0),3,30.5491864528335,400,8594
202412,QHM,00N00,DUMMY,-,HAVEN COURT,Salbutamol (0301011R0),5,7.18692155208979,250,
202412,QHM,00N00,DUMMY,-,SOUTH TYNESIDE ENHANCED PRIMARY CARE,Salbutamol (0301011R0),38,79.0638346672518,1900,
202412,QHM,00N00,DUMMY,-,SOUTH TYNESIDE URGENT CARE HUB WIC,Salbutamol (0301011R0),14,35.218714140879,700,
202412,QHM,00N00,DUMMY,-,UNIDENTIFIED DOCTORS,Salbutamol (0301011R0),2,2.87476862083592,100,
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,FARNHAM MEDICAL CTR.,Salbutamol (0301011R0),806,2605.30317997084,52017,16981
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,FARNHAM MEDICAL CTR.,Terbutaline sulphate (0301011V0),7,86.8208450274397,1100,16981
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,Salbutamol (0301011R0),280,644.947944732748,14705,7414
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),3,23.6919395529381,300,7414
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TALBOT MEDICAL CENTRE,Salbutamol (0301011R0),385,1371.92478958999,21907.5,7821
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TALBOT MEDICAL CENTRE,Terbutaline sulphate (0301011V0),3,31.5768527372508,400,7821
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TRINITY MEDICAL CENTRE,Salbutamol (0301011R0),321,1137.29544193489,18470,6454
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TRINITY MEDICAL CENTRE,Terbutaline sulphate (0301011V0),4,39.4741659215635,500,6454
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WENLOCK ROAD SURGERY,Salbutamol (0301011R0),207,565.917285356251,12495,4443
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WENLOCK ROAD SURGERY,Terbutaline sulphate (0301011V0),1,7.8973131843127,100,4443
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WEST VIEW SURGERY,Salbutamol (0301011R0),104,525.076519564615,5355,2900
202412,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WEST VIEW SURGERY,Terbutaline sulphate (0301011V0),1,7.8973131843127,100,2900
202412,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,Salbutamol (0301011R0),775,2150.50299975379,46190,19099
202412,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,Terbutaline sulphate (0301011V0),6,47.3838791058762,600,19099
202412,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,Salbutamol (0301011R0),206,657.672843434039,12451,8306
202412,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,Salbutamol (0301011R0),232,712.883858660084,12990,6048
202412,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,IMEARY MEDICAL GROUP,Salbutamol (0301011R0),184,576.059609676473,10965,4281
202412,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,MARSDEN MEDICAL GROUP,Salbutamol (0301011R0),895,3092.87100367885,63236.25,22821
202412,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,MARSDEN MEDICAL GROUP,Terbutaline sulphate (0301011V0),8,368.09324502744,1100,22821
202412,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,WHITBURN SURGERY,Salbutamol (0301011R0),214,728.139888216006,13355,5403
202412,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,WHITBURN SURGERY,Terbutaline sulphate (0301011V0),4,39.4741659215635,500,5403
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,Salbutamol (0301011R0),184,639.145054214339,11149.99999985,3377
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,EAST WING PRACTICE,Salbutamol (0301011R0),236,659.870403772157,13420,4278
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,EAST WING PRACTICE,Terbutaline sulphate (0301011V0),6,47.3838791058762,600,4278
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ELLISON VIEW SURGERY,Salbutamol (0301011R0),314,829.694315227175,18835,6094
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ELLISON VIEW SURGERY,Terbutaline sulphate (0301011V0),1,7.8973131843127,100,6094
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,MAYFIELD MEDICAL GROUP,Salbutamol (0301011R0),390,1243.63559322038,27548,9097
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,MAYFIELD MEDICAL GROUP,Terbutaline sulphate (0301011V0),8,78.948331843127,1000,9097
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,RAVENSWORTH SURGERY,Salbutamol (0301011R0),308,755.475748466718,18837.5,5920
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,RAVENSWORTH SURGERY,Terbutaline sulphate (0301011V0),2,15.7946263686254,200,5920
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE G.P.SUITE,Salbutamol (0301011R0),202,723.602146334827,12395,4429
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE G.P.SUITE,Terbutaline sulphate (0301011V0),6,47.3838791058762,600,4429
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE GLEN MEDICAL GROUP,Salbutamol (0301011R0),466,1335.52673503999,27150,11148
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE GLEN MEDICAL GROUP,Terbutaline sulphate (0301011V0),12,102.652671396065,1300,11148
202412,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,VICTORIA MEDICAL CENTRE,Salbutamol (0301011R0),154,452.325328807927,7995,3656
202412,QHM,00P00,COALFIELDS PCN,U69720,GRANGEWOOD SURGERY,Salbutamol (0301011R0),289,1088.35067073804,15938,7397
202412,QHM,00P00,COALFIELDS PCN,U69720,GRANGEWOOD SURGERY,Terbutaline sulphate (0301011V0),8,86.8332450274397,1100,7397
202412,QHM,00P00,COALFIELDS PCN,U69720,HERRINGTON MEDICAL CENTRE,Salbutamol (0301011R0),347,1275.11744639042,20281,9544
202412,QHM,00P00,COALFIELDS PCN,U69720,HERRINGTON MEDICAL CENTRE,Terbutaline sulphate (0301011V0),3,39.4617659215635,500,9544
202412,QHM,00P00,COALFIELDS PCN,U69720,HETTON GROUP PRACTICE,Salbutamol (0301011R0),511,1959.80294020759,28513,11821
202412,QHM,00P00,COALFIELDS PCN,U69720,HETTON GROUP PRACTICE,Terbutaline sulphate (0301011V0),10,78.973131843127,1000,11821
202412,QHM,00P00,COALFIELDS PCN,U69720,"HOUGHTON MEDICAL GROUP,",Salbutamol (0301011R0),216,1078.2481880325,11191,8378
202412,QHM,00P00,COALFIELDS PCN,U69720,"HOUGHTON MEDICAL GROUP,",Terbutaline sulphate (0301011V0),6,47.3838791058762,600,8378
202412,QHM,00P00,COALFIELDS PCN,U69720,KEPIER MEDICAL PRACTICE,Salbutamol (0301011R0),306,1172.80376410147,19680.4999998,8533
202412,QHM,00P00,COALFIELDS PCN,U69720,KEPIER MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),8,110.487984580378,1400,8533
202412,QHM,00P00,COALFIELDS PCN,U69720,WESTBOURNE MEDICAL GROUP,Salbutamol (0301011R0),250,1137.14473244372,13888,6630
202412,QHM,00P00,COALFIELDS PCN,U69720,WESTBOURNE MEDICAL GROUP,Terbutaline sulphate (0301011V0),4,31.5892527372508,400,6630
202412,QHM,00P00,DUMMY,-,FARMBOROUGH COURT,Salbutamol (0301011R0),9,12.9364587937616,450,
202412,QHM,00P00,DUMMY,-,NDUC GP OUT OF HOURS SERVICE (OOH),Salbutamol (0301011R0),3,4.31215293125387,150,
202412,QHM,00P00,DUMMY,-,PALLION PRIMARY CARE SERVICES,Salbutamol (0301011R0),1,1.43738431041796,50,32
202412,QHM,00P00,DUMMY,-,SOUTH TYNESIDE & SUNDERLAND NHS FT SUN,Salbutamol (0301011R0),7,183.033332694013,153,
202412,QHM,00P00,DUMMY,-,SUNDERLAND COMMUNITY PAEDIATRICS TEAM,Salbutamol (0301011R0),1,21.0451684217691,10,
202412,QHM,00P00,DUMMY,-,SUNDERLAND ENHANCED ACCESS SERVICE,Salbutamol (0301011R0),72,130.503782719907,3705,
202412,QHM,00P00,DUMMY,-,SUNDERLAND WEST 2 PCN ENHANCED ACCESS,Salbutamol (0301011R0),2,7.39671883256224,100,
202412,QHM,00P00,DUMMY,-,UNIDENTIFIED DOCTORS,Salbutamol (0301011R0),1,1.43738431041796,50,
202412,QHM,00P00,DUMMY,-,WASHINGTON PCN HUB,Salbutamol (0301011R0),2,7.39671883256224,100,
202412,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,HAPPY HOUSE SURGERY,Salbutamol (0301011R0),330,1389.38663460931,18878,8229
202412,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,HAPPY HOUSE SURGERY,Terbutaline sulphate (0301011V0),1,7.8973131843127,100,8229
202412,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,NEW SILKSWORTH MEDICAL PRACTICE,Salbutamol (0301011R0),309,1201.3067577702,19725,9198
202412,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,NEW SILKSWORTH MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),4,31.5892527372508,400,9198
202412,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,SPRINGWELL MEDICAL GROUP,Salbutamol (0301011R0),258,1175.8640828169,15255.5,6400
202412,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,SPRINGWELL MEDICAL GROUP,Terbutaline sulphate (0301011V0),3,23.6919395529381,300,6400
202412,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG,Salbutamol (0301011R0),272,947.734396734265,14168.4999998,4579
202412,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,VILLAGE SURGERY PARTNERSHIP,Salbutamol (0301011R0),229,1027.04165789689,13045,4793
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,ASHBURN MEDICAL CENTRE,Salbutamol (0301011R0),245,1108.77262461573,12654,5331
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,ASHBURN MEDICAL CENTRE,Terbutaline sulphate (0301011V0),3,31.5768527372508,400,5331
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,DEERNESS PARK MEDICAL GROUP,Salbutamol (0301011R0),832,2453.13039070912,42620,13506
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,DEERNESS PARK MEDICAL GROUP,Terbutaline sulphate (0301011V0),16,142.126837317629,1800,13506
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,PARK LANE PRACTICE,Salbutamol (0301011R0),115,226.881427438618,6755,4384
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,PARK LANE PRACTICE,Terbutaline sulphate (0301011V0),1,23.6671395529381,300,4384
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,RIVERVIEW SURGERY,Salbutamol (0301011R0),466,1514.25950938241,25832,7005
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,RIVERVIEW SURGERY,Terbutaline sulphate (0301011V0),3,55.2315922901889,700,7005
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,SOUTHLANDS MEDICAL GROUP,Salbutamol (0301011R0),598,2108.04066117792,30008,10456
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,SOUTHLANDS MEDICAL GROUP,Terbutaline sulphate (0301011V0),4,31.5892527372508,400,10456
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,THE NEW CITY MEDICAL GROUP,Salbutamol (0301011R0),186,532.890031413841,10640,5612
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,THE NEW CITY MEDICAL GROUP,Terbutaline sulphate (0301011V0),3,31.5768527372508,400,5612
202412,QHM,00P00,SUNDERLAND EAST PCN,U52297,VILLETTE SURGERY,Salbutamol (0301011R0),199,855.566908347212,10843,5751
202412,QHM,00P00,SUNDERLAND NORTH PCN,U43314,BRIDGE VIEW MEDICAL GROUP,Salbutamol (0301011R0),1176,5227.92552576155,76365.5,14976
202412,QHM,00P00,SUNDERLAND NORTH PCN,U43314,BRIDGE VIEW MEDICAL GROUP,Terbutaline sulphate (0301011V0),19,173.703690054879,2200,14976
202412,QHM,00P00,SUNDERLAND NORTH PCN,U43314,CASTLETOWN MEDICAL CENTRE,Salbutamol (0301011R0),101,332.011356054121,5000,2114
202412,QHM,00P00,SUNDERLAND NORTH PCN,U43314,CASTLETOWN MEDICAL CENTRE,Terbutaline sulphate (0301011V0),3,39.4617659215635,500,2114
202412,QHM,00P00,SUNDERLAND NORTH PCN,U43314,"FULWELL MEDICAL CENTRE,",Salbutamol (0301011R0),229,896.055731689145,15717.5,9225
