Year Month,Country,BNF Section plus Code,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,DDD Usage,List Size
202503,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),21,1602.47473929789,,225,63824983
202503,ENGLAND,Antibacterial drugs (0501),Vancomycin hydrochloride (0501070U0),729,170063.081252351,8955.5,2247.8750002,63824983
202503,ENGLAND,Antibacterial drugs (0501),Linezolid (0501070W0),129,75060.0870005236,,1123.499998,63824983
202503,ENGLAND,Antibacterial drugs (0501),Rifaximin (0501070X0),10804,1965754.14248123,,388139.916803319,63824983
202503,ENGLAND,Antibacterial drugs (0501),Co-trimoxazole(Trimethoprim/sulfamethoxazole) (0501080D0),24183,75215.9508585196,187747,,63824983
202503,ENGLAND,Antibacterial drugs (0501),Sulfadiazine (0501080J0),6,3657.9144,,431.666666494,63824983
202503,ENGLAND,Antibacterial drugs (0501),Sulfapyridine (0501080V0),1,833.0124,,25.0000012,63824983
202503,ENGLAND,Antibacterial drugs (0501),Trimethoprim (0501080W0),129151,445860.052426113,779893.8,779893.8,63824983
202503,ENGLAND,Antibacterial drugs (0501),Aminosalicylic acid (0501090A0),1,294.236681394225,,2.49999999,63824983
202503,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),157,8304.60431225425,2000.249996418,2000.249996418,63824983
202503,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),196,32030.8033401555,4157.999994689,4157.999994689,63824983
202503,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),1,80.1324,19.99999998,19.99999998,63824983
202503,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),23,2404.2362517487,402,804,63824983
202503,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),981,51542.6873386171,27795.583325615,27795.583325615,63824983
202503,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),42,1422.29202723059,1096.133333128,,63824983
202503,ENGLAND,Antibacterial drugs (0501),Clofazimine (0501100C0),4,791.9496,224,224,63824983
202503,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),1881,22506.0963421162,98037,98037,63824983
202503,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),95391,322854.652654246,,307645.32666721,63824983
202503,ENGLAND,Antibacterial drugs (0501),Tinidazole (0501110G0),1,8.94706746462787,7,3.5,63824983
202503,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),24175,69097.105514253,305225.532982459,228919.15,63824983
202503,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),4183,149588.966670919,68545,68545,63824983
202503,ENGLAND,Antibacterial drugs (0501),Levofloxacin (0501120X0),2507,30044.8142880618,61974,30987,63824983
202503,ENGLAND,Antibacterial drugs (0501),Moxifloxacin (0501120Y0),295,8428.53063331135,,4036,63824983
202503,ENGLAND,Antibacterial drugs (0501),Methenamine hippurate (0501130H0),53948,685329.890542983,,1531205.5,63824983
202503,ENGLAND,Antibacterial drugs (0501),Nitrofurantoin (0501130R0),293864,2294601.12260219,1624033.75,1624033.75,63824983
202504,ENGLAND,Antibacterial drugs (0501),Benzylpenicillin sodium (Penicillin G) (0501011J0),11,56.0640791452445,11,3.666666656,63829070
202504,ENGLAND,Antibacterial drugs (0501),Phenoxymethylpenicillin (Penicillin V) (0501011P0),183258,456266.010845515,2271319,1144314.00041542,63829070
202504,ENGLAND,Antibacterial drugs (0501),Flucloxacillin sodium (0501012G0),293422,649729.223004423,3969357,1984778.0001745,63829070
202504,ENGLAND,Antibacterial drugs (0501),Flucloxacillin magnesium (0501012H0),1,11.2797270415953,10,5,63829070
202504,ENGLAND,Antibacterial drugs (0501),Amoxicillin (0501013B0),669827,806499.563926095,7476958.98143384,3741209.8241671,63829070
202504,ENGLAND,Antibacterial drugs (0501),Amoxicillin sodium (0501013C0),3,41.8484077927381,,6.66666664,63829070
202504,ENGLAND,Antibacterial drugs (0501),Ampicillin (0501013E0),4,118.086951503701,36.5,18.25,63829070
202504,ENGLAND,Antibacterial drugs (0501),Co-amoxiclav (Amoxicillin/clavulanic acid) (0501013K0),105803,289973.751917432,632398.666034268,703896.381887293,63829070
202504,ENGLAND,Antibacterial drugs (0501),Co-fluampicil(Flucloxacillin/ampicillin) (0501013L0),2,91.6694571440238,42,,63829070
202504,ENGLAND,Antibacterial drugs (0501),Piperacillin sodium/tazobactam sodium (0501014S0),2,2646.0248,,48.000000048,63829070
202504,ENGLAND,Antibacterial drugs (0501),Pivmecillinam hydrochloride (0501015P0),28003,300012.642243533,,154318.999845681,63829070
202504,ENGLAND,Antibacterial drugs (0501),Cefaclor (0501021A0),194,2901.80216160731,3048.999992102,2286.75,63829070
202504,ENGLAND,Antibacterial drugs (0501),Cefadroxil (0501021B0),33,686.134800497687,322.5,161.25,63829070
202504,ENGLAND,Antibacterial drugs (0501),Cefixime (0501021C0),46,1432.10268722144,798,399,63829070
202504,ENGLAND,Antibacterial drugs (0501),Ceftriaxone sodium (0501021G0),54,1852.57525511779,,99,63829070
202504,ENGLAND,Antibacterial drugs (0501),Ceftazidime pentahydrate (0501021H0),12,1839.30416237888,,81.75,63829070
202504,ENGLAND,Antibacterial drugs (0501),Cefuroxime sodium (0501021J0),3,189.930410021449,,21.25,63829070
202504,ENGLAND,Antibacterial drugs (0501),Cefuroxime axetil (0501021K0),199,3856.02852411784,3111,3111,63829070
202504,ENGLAND,Antibacterial drugs (0501),Cefalexin (0501021L0),70818,173595.722973917,600962.25,300481.125,63829070
202504,ENGLAND,Antibacterial drugs (0501),Cefradine (0501021M0),795,23124.6882504321,12242.25,6121.125,63829070
202504,ENGLAND,Antibacterial drugs (0501),Meropenem (0501022A0),6,2114.82279504168,,30.999999906,63829070
202504,ENGLAND,Antibacterial drugs (0501),Ertapenem sodium (0501022B0),4,541.280309578148,,18,63829070
202504,ENGLAND,Antibacterial drugs (0501),Aztreonam (0501023A0),1,2181.5548,,27.999999972,63829070
202504,ENGLAND,Antibacterial drugs (0501),Demeclocycline hydrochloride (0501030F0),317,190524.884484718,4726.75,4726.75,63829070
202504,ENGLAND,Antibacterial drugs (0501),Doxycycline hyclate (0501030I0),327844,355813.2930496,4076510.5,4076510.5,63829070
202504,ENGLAND,Antibacterial drugs (0501),Lymecycline (0501030L0),68670,384658.546066579,1650997.5,2245356.6,63829070
202504,ENGLAND,Antibacterial drugs (0501),Minocycline hydrochloride (0501030P0),457,6502.57362474958,18027,9013.5,63829070
202504,ENGLAND,Antibacterial drugs (0501),Oxytetracycline (0501030T0),11526,353959.159700252,282766,282766,63829070
202504,ENGLAND,Antibacterial drugs (0501),Tetracycline (0501030V0),1293,67722.6163439691,21579.75,21579.75000028,63829070
202504,ENGLAND,Antibacterial drugs (0501),Doxycycline monohydrate (0501030Z0),5328,79415.3226082024,96249.4,96249.4,63829070
202504,ENGLAND,Antibacterial drugs (0501),Amikacin (0501040C0),1,57.0140545106001,,2.5,63829070
202504,ENGLAND,Antibacterial drugs (0501),Gentamicin sulfate (0501040H0),209,10514.511098594,,2664.124997349,63829070
202504,ENGLAND,Antibacterial drugs (0501),Neomycin sulfate (0501040N0),1,2.08845735636747,0.75,0.6,63829070
202504,ENGLAND,Antibacterial drugs (0501),Tobramycin (0501040U0),60,59947.9949068091,,2970.333332897,63829070
202504,ENGLAND,Antibacterial drugs (0501),Azithromycin (0501050A0),73797,348390.503176755,540079.14,900131.89948814,63829070
202504,ENGLAND,Antibacterial drugs (0501),Clarithromycin (0501050B0),145517,569003.85468545,1804221.5,1804221.5,63829070
202504,ENGLAND,Antibacterial drugs (0501),Erythromycin (0501050C0),21406,260249.012958163,332231.5,332231.5,63829070
202504,ENGLAND,Antibacterial drugs (0501),Erythromycin ethylsuccinate (0501050H0),9960,146037.728693638,79545.5,39772.75,63829070
202504,ENGLAND,Antibacterial drugs (0501),Erythromycin stearate (0501050N0),775,9479.83969911537,13630.25,13630.25,63829070
202504,ENGLAND,Antibacterial drugs (0501),Clindamycin hydrochloride (0501060D0),6869,61085.5259444734,106826.721666512,53413.360833136,63829070
202504,ENGLAND,Antibacterial drugs (0501),Fidaxomicin (0501070AC),116,154832.218980696,,1158,63829070
202504,ENGLAND,Antibacterial drugs (0501),Fosfomycin trometamol (0501070AE),14809,98220.0995901312,,21294,63829070
202504,ENGLAND,Antibacterial drugs (0501),Chloramphenicol (0501070F0),4,2664.4896,35.333333192,35.333333192,63829070
202504,ENGLAND,Antibacterial drugs (0501),Colistimethate sodium (0501070I0),1971,389853.815421297,,23870.844397983,63829070
202504,ENGLAND,Antibacterial drugs (0501),Fusidic acid (0501070M0),7,425.76565560941,110.99999889,110.99999889,63829070
202504,ENGLAND,Antibacterial drugs (0501),Sodium fusidate (0501070N0),38,1735.05993728411,552.166664458,552.166694275,63829070
202504,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),28,1963.77808051781,,277,63829070
202504,ENGLAND,Antibacterial drugs (0501),Vancomycin hydrochloride (0501070U0),722,147616.567388884,9298,2356.3750001,63829070
202504,ENGLAND,Antibacterial drugs (0501),Linezolid (0501070W0),145,78632.0389872054,,1171.9999991,63829070
202504,ENGLAND,Antibacterial drugs (0501),Rifaximin (0501070X0),10788,1950824.77066271,,386227.500136421,63829070
202504,ENGLAND,Antibacterial drugs (0501),Co-trimoxazole(Trimethoprim/sulfamethoxazole) (0501080D0),24342,74918.6321706159,187489.5,,63829070
202504,ENGLAND,Antibacterial drugs (0501),Sulfadiazine (0501080J0),6,3375.5744,,398.333333174,63829070
202504,ENGLAND,Antibacterial drugs (0501),Trimethoprim (0501080W0),122885,461499.794779961,757303.75,757303.75,63829070
202504,ENGLAND,Antibacterial drugs (0501),Cycloserine (0501090E0),2,841.54022553999,66.6666666,66.6666666,63829070
202504,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),165,7203.77532762575,2164.333330372,2164.333330372,63829070
202504,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),251,42112.6413440276,5462.499993164,5462.499993164,63829070
202504,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),2,245.9248,61.333333272,61.333333272,63829070
202504,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),11,889.7464,147.5,295,63829070
202504,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),1047,47284.5639476633,28681.166658715,28681.166658715,63829070
202504,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),36,921.580380157961,1083.999999708,,63829070
202504,ENGLAND,Antibacterial drugs (0501),Clofazimine (0501100C0),3,413.8172,86,86,63829070
202504,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),1805,21243.8230326336,93165,93165,63829070
202504,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),91212,290704.619128781,,296930.54666681,63829070
202504,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),24168,66429.7444477343,303963.332992956,227972.5,63829070
202504,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),4092,138036.605239307,67096.5,67096.5,63829070
202504,ENGLAND,Antibacterial drugs (0501),Levofloxacin (0501120X0),2296,26005.053552303,56205,28102.5,63829070
202504,ENGLAND,Antibacterial drugs (0501),Moxifloxacin (0501120Y0),286,8281.50705712272,,3964,63829070
202504,ENGLAND,Antibacterial drugs (0501),Methenamine hippurate (0501130H0),55266,761883.981164899,,1567501,63829070
202504,ENGLAND,Antibacterial drugs (0501),Nitrofurantoin (0501130R0),287231,2168583.79945522,1595671.61,1595671.61,63829070
202504,ENGLAND,Antibacterial drugs (0501),Fosfomycin calcium (0501130S0),1,145.5124,,4.99999998,63829070
202505,ENGLAND,Antibacterial drugs (0501),Benzylpenicillin sodium (Penicillin G) (0501011J0),12,66.8199393377639,13,4.33333332,63849271
202505,ENGLAND,Antibacterial drugs (0501),Phenoxymethylpenicillin (Penicillin V) (0501011P0),172766,435882.864970252,2160524.25,1089836.62545958,63849271
202505,ENGLAND,Antibacterial drugs (0501),Flucloxacillin sodium (0501012G0),314369,691710.509469806,4233574.5,2116872.2501949,63849271
202505,ENGLAND,Antibacterial drugs (0501),Amoxicillin (0501013B0),591054,719876.300255127,6613244.65021296,3310608.32542783,63849271
202505,ENGLAND,Antibacterial drugs (0501),Ampicillin (0501013E0),7,247.827003619633,76,38,63849271
202505,ENGLAND,Antibacterial drugs (0501),Co-amoxiclav (Amoxicillin/clavulanic acid) (0501013K0),107074,292621.958809239,640632.332692701,713314.881899098,63849271
202505,ENGLAND,Antibacterial drugs (0501),Piperacillin sodium/tazobactam sodium (0501014S0),2,2005.6748,,36.857142894,63849271
202505,ENGLAND,Antibacterial drugs (0501),Pivmecillinam hydrochloride (0501015P0),29293,375706.198815182,,162475.999837524,63849271
202505,ENGLAND,Antibacterial drugs (0501),Cefaclor (0501021A0),205,2882.21459697669,2987.999991846,2241,63849271
202505,ENGLAND,Antibacterial drugs (0501),Cefadroxil (0501021B0),27,965.146172671985,455.5,227.75,63849271
202505,ENGLAND,Antibacterial drugs (0501),Cefixime (0501021C0),66,2216.15318390201,1235,617.5,63849271
202505,ENGLAND,Antibacterial drugs (0501),Ceftriaxone sodium (0501021G0),52,2714.28202751388,,148.125,63849271
202505,ENGLAND,Antibacterial drugs (0501),Ceftazidime pentahydrate (0501021H0),6,1332.11088740191,,42.5,63849271
202505,ENGLAND,Antibacterial drugs (0501),Cefuroxime sodium (0501021J0),2,200.391037461182,,21,63849271
202505,ENGLAND,Antibacterial drugs (0501),Cefuroxime axetil (0501021K0),188,3145.80883073734,2537,2537,63849271
202505,ENGLAND,Antibacterial drugs (0501),Cefalexin (0501021L0),73267,180633.106918604,626016.5,313008.25,63849271
202505,ENGLAND,Antibacterial drugs (0501),Cefradine (0501021M0),827,24893.4280229404,12520.25,6260.125,63849271
202505,ENGLAND,Antibacterial drugs (0501),Meropenem (0501022A0),6,2268.2610383602,,32.666666566,63849271
202505,ENGLAND,Antibacterial drugs (0501),Ertapenem sodium (0501022B0),2,300.709165068615,,10,63849271
202505,ENGLAND,Antibacterial drugs (0501),Demeclocycline hydrochloride (0501030F0),304,178318.870270355,4514,4514,63849271
202505,ENGLAND,Antibacterial drugs (0501),Doxycycline hyclate (0501030I0),293476,340039.219864742,3914634.5,3914634.5,63849271
202505,ENGLAND,Antibacterial drugs (0501),Lymecycline (0501030L0),70236,392964.700137833,1686806,2294056.16,63849271
202505,ENGLAND,Antibacterial drugs (0501),Minocycline hydrochloride (0501030P0),483,7215.91676846269,19791,9895.5,63849271
202505,ENGLAND,Antibacterial drugs (0501),Oxytetracycline (0501030T0),11773,360973.352250496,287854.5,287854.5,63849271
202505,ENGLAND,Antibacterial drugs (0501),Tetracycline (0501030V0),1350,75317.8632283916,24194.75,24194.75,63849271
202505,ENGLAND,Antibacterial drugs (0501),Doxycycline monohydrate (0501030Z0),5589,84130.0669121196,101070.2,101070.2,63849271
202505,ENGLAND,Antibacterial drugs (0501),Amikacin (0501040C0),1,57.0141753684578,,2.5,63849271
202505,ENGLAND,Antibacterial drugs (0501),Gentamicin sulfate (0501040H0),184,8873.63270198622,,2272.333331061,63849271
202505,ENGLAND,Antibacterial drugs (0501),Neomycin sulfate (0501040N0),3,160.825698549893,17.5,14,63849271
202505,ENGLAND,Antibacterial drugs (0501),Tobramycin (0501040U0),48,39213.6640247258,,1984.533332942,63849271
202505,ENGLAND,Antibacterial drugs (0501),Azithromycin (0501050A0),74380,348195.298628382,549353.8,915589.666152319,63849271
202505,ENGLAND,Antibacterial drugs (0501),Clarithromycin (0501050B0),136267,543432.113983173,1704665,1704665,63849271
202505,ENGLAND,Antibacterial drugs (0501),Erythromycin (0501050C0),21954,264092.747455078,354278.75,354278.75,63849271
202505,ENGLAND,Antibacterial drugs (0501),Erythromycin ethylsuccinate (0501050H0),8990,133954.436377093,72946.5,36473.25,63849271
202505,ENGLAND,Antibacterial drugs (0501),Erythromycin stearate (0501050N0),844,10493.0593961648,15078.5,15078.5,63849271
202505,ENGLAND,Antibacterial drugs (0501),Clindamycin hydrochloride (0501060D0),7393,68592.3653397862,118695.75,59347.875,63849271
202505,ENGLAND,Antibacterial drugs (0501),Nitazoxanide (0501070AB),1,810.0124,,3,63849271
202505,ENGLAND,Antibacterial drugs (0501),Fidaxomicin (0501070AC),119,161147.208116482,,1211,63849271
202505,ENGLAND,Antibacterial drugs (0501),Fosfomycin trometamol (0501070AE),15669,105912.021671011,,22974,63849271
202505,ENGLAND,Antibacterial drugs (0501),Chloramphenicol (0501070F0),1,377.0124,4.99999998,4.99999998,63849271
202505,ENGLAND,Antibacterial drugs (0501),Colistimethate sodium (0501070I0),2437,415629.034865714,,26690.555517237,63849271
202505,ENGLAND,Antibacterial drugs (0501),Fusidic acid (0501070M0),10,379.784324841613,98.99999901,98.99999901,63849271
202505,ENGLAND,Antibacterial drugs (0501),Sodium fusidate (0501070N0),37,1579.60187473491,502.666664656,502.6666918,63849271
202505,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),34,1807.42606793611,,255,63849271
202505,ENGLAND,Antibacterial drugs (0501),Vancomycin hydrochloride (0501070U0),793,156426.112696077,9342,2354.4375003,63849271
202505,ENGLAND,Antibacterial drugs (0501),Linezolid (0501070W0),179,102476.919849349,,1497.4999979,63849271
202505,ENGLAND,Antibacterial drugs (0501),Rifaximin (0501070X0),11271,2027223.76297389,,401645.416808415,63849271
202505,ENGLAND,Antibacterial drugs (0501),Co-trimoxazole(Trimethoprim/sulfamethoxazole) (0501080D0),24952,76990.2037111743,195289.75,,63849271
202505,ENGLAND,Antibacterial drugs (0501),Sulfadiazine (0501080J0),4,2669.2396,,314.999999874,63849271
202505,ENGLAND,Antibacterial drugs (0501),Sulfapyridine (0501080V0),5,8246.762,,147.50000708,63849271
202505,ENGLAND,Antibacterial drugs (0501),Trimethoprim (0501080W0),126731,499532.809733666,770167.9,770167.9,63849271
202505,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),150,7529.45368063377,2161.499996729,2161.499996729,63849271
202505,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),238,42170.7265926317,5434.499992759,5434.499992759,63849271
202505,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),3,318.1472,79.333333254,79.333333254,63849271
202505,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),14,1881.1536,312,624,63849271
202505,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),1130,53877.4050047422,35012.366656298,35012.366656298,63849271
202505,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),31,775.728533175236,976.599999636,,63849271
202505,ENGLAND,Antibacterial drugs (0501),Clofazimine (0501100C0),1,170.2724,30,30,63849271
202505,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),1935,22250.8260209899,97694,97694,63849271
202505,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),94354,273885.646547794,,305959.840000505,63849271
202505,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),24119,68682.5500599979,305189.999650731,228892.5,63849271
202505,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),4015,135665.321657564,65950.5,65950.5,63849271
202505,ENGLAND,Antibacterial drugs (0501),Levofloxacin (0501120X0),2285,32906.7781995199,57883,28941.5,63849271
202505,ENGLAND,Antibacterial drugs (0501),Moxifloxacin (0501120Y0),264,8428.70197828358,,4037,63849271
202505,ENGLAND,Antibacterial drugs (0501),Methenamine hippurate (0501130H0),59084,817561.431795209,,1685555,63849271
202505,ENGLAND,Antibacterial drugs (0501),Nitrofurantoin (0501130R0),297900,2262262.81009261,1653098.055,1653098.055,63849271
202505,ENGLAND,Antibacterial drugs (0501),Fosfomycin calcium (0501130S0),1,145.5124,,4.99999998,63849271
202506,ENGLAND,Antibacterial drugs (0501),Benzylpenicillin sodium (Penicillin G) (0501011J0),16,93.671720684245,19,6.333333316,63859394
202506,ENGLAND,Antibacterial drugs (0501),Phenoxymethylpenicillin (Penicillin V) (0501011P0),163637,418186.42545865,2025364.25,1033546.12600147,63859394
202506,ENGLAND,Antibacterial drugs (0501),Flucloxacillin sodium (0501012G0),331660,724509.775212075,4436000.25,2218077.1251993,63859394
202506,ENGLAND,Antibacterial drugs (0501),Amoxicillin (0501013B0),540297,661278.62256521,6122198.65191854,3065202.65972453,63859394
202506,ENGLAND,Antibacterial drugs (0501),Amoxicillin sodium (0501013C0),2,23.2247113879078,,2.833333323,63859394
202506,ENGLAND,Antibacterial drugs (0501),Ampicillin (0501013E0),7,256.613854698537,70,35,63859394
202506,ENGLAND,Antibacterial drugs (0501),Co-amoxiclav (Amoxicillin/clavulanic acid) (0501013K0),105614,300387.282282092,631652.999368347,704024.331907678,63859394
202506,ENGLAND,Antibacterial drugs (0501),Piperacillin sodium/tazobactam sodium (0501014S0),2,2646.0248,,48.000000048,63859394
202506,ENGLAND,Antibacterial drugs (0501),Pivmecillinam hydrochloride (0501015P0),28928,388856.023752776,,159444.666507222,63859394
202506,ENGLAND,Antibacterial drugs (0501),Cefaclor (0501021A0),197,2912.87632807532,2964.49999206,2223.375,63859394
202506,ENGLAND,Antibacterial drugs (0501),Cefadroxil (0501021B0),31,1032.40186899325,486,243,63859394
202506,ENGLAND,Antibacterial drugs (0501),Cefixime (0501021C0),50,1448.37561936228,806,403,63859394
202506,ENGLAND,Antibacterial drugs (0501),Cefotaxime sodium (0501021D0),2,43.3514981224327,,2.75,63859394
202506,ENGLAND,Antibacterial drugs (0501),Ceftriaxone sodium (0501021G0),45,1074.24708566201,,58.75,63859394
202506,ENGLAND,Antibacterial drugs (0501),Ceftazidime pentahydrate (0501021H0),11,400.621605206613,,54.5,63859394
202506,ENGLAND,Antibacterial drugs (0501),Cefuroxime sodium (0501021J0),2,201.228700188056,,21,63859394
202506,ENGLAND,Antibacterial drugs (0501),Cefuroxime axetil (0501021K0),166,3797.43432832598,3070.5,3070.5,63859394
202506,ENGLAND,Antibacterial drugs (0501),Cefalexin (0501021L0),72855,178723.010184961,620363,310181.5,63859394
202506,ENGLAND,Antibacterial drugs (0501),Cefradine (0501021M0),815,22984.1825671029,12254.5,6127.25,63859394
202506,ENGLAND,Antibacterial drugs (0501),Meropenem (0501022A0),7,2115.63689793881,,31.333333223,63859394
202506,ENGLAND,Antibacterial drugs (0501),Ertapenem sodium (0501022B0),7,1052.49064275,,35,63859394
202506,ENGLAND,Antibacterial drugs (0501),Demeclocycline hydrochloride (0501030F0),361,205130.693579402,4949.5,4949.5,63859394
202506,ENGLAND,Antibacterial drugs (0501),Doxycycline hyclate (0501030I0),272276,326578.83703626,3772958.8,3772958.8,63859394
202506,ENGLAND,Antibacterial drugs (0501),Lymecycline (0501030L0),67751,380648.907480214,1633370.5,2221383.88,63859394
202506,ENGLAND,Antibacterial drugs (0501),Minocycline hydrochloride (0501030P0),442,6732.85381350949,18846,9423,63859394
202506,ENGLAND,Antibacterial drugs (0501),Oxytetracycline (0501030T0),11346,348368.771798295,278662.75,278662.75,63859394
202506,ENGLAND,Antibacterial drugs (0501),Tetracycline (0501030V0),1232,63251.9373865835,20283.25,20283.25,63859394
202506,ENGLAND,Antibacterial drugs (0501),Doxycycline monohydrate (0501030Z0),5154,76474.8074910187,94930.2,94930.2,63859394
202506,ENGLAND,Antibacterial drugs (0501),Amikacin (0501040C0),1,57.0146392823288,,2.5,63859394
202506,ENGLAND,Antibacterial drugs (0501),Gentamicin sulfate (0501040H0),187,9879.53996963858,,2533.208330802,63859394
202506,ENGLAND,Antibacterial drugs (0501),Neomycin sulfate (0501040N0),1,74.8613364455605,5.25,4.2,63859394
202506,ENGLAND,Antibacterial drugs (0501),Tobramycin (0501040U0),58,57406.5337762174,,2859.333332966,63859394
202506,ENGLAND,Antibacterial drugs (0501),Azithromycin (0501050A0),71647,332590.459762309,529646.16,882743.599506832,63859394
202506,ENGLAND,Antibacterial drugs (0501),Clarithromycin (0501050B0),129368,510885.759118983,1620016.5,1620016.5,63859394
202506,ENGLAND,Antibacterial drugs (0501),Erythromycin (0501050C0),21044,180116.960206192,336658,336658,63859394
202506,ENGLAND,Antibacterial drugs (0501),Erythromycin ethylsuccinate (0501050H0),8333,129358.573432249,76740.5,38370.25,63859394
202506,ENGLAND,Antibacterial drugs (0501),Erythromycin stearate (0501050N0),772,9315.57544188791,13369,13369,63859394
202506,ENGLAND,Antibacterial drugs (0501),Clindamycin hydrochloride (0501060D0),7437,66685.5805843223,117393.49166655,58696.745833225,63859394
202506,ENGLAND,Antibacterial drugs (0501),Nitazoxanide (0501070AB),1,3750.2924,,6,63859394
202506,ENGLAND,Antibacterial drugs (0501),Fidaxomicin (0501070AC),101,135984.300351922,,1015.5,63859394
202506,ENGLAND,Antibacterial drugs (0501),Fosfomycin trometamol (0501070AE),15669,104664.99923964,,22703,63859394
202506,ENGLAND,Antibacterial drugs (0501),Chloramphenicol (0501070F0),5,2362.792,31.333333208,31.333333208,63859394
202506,ENGLAND,Antibacterial drugs (0501),Colistimethate sodium (0501070I0),2569,421410.315307858,,26917.322185218,63859394
202506,ENGLAND,Antibacterial drugs (0501),Fusidic acid (0501070M0),10,379.787414739951,98.99999901,98.99999901,63859394
202506,ENGLAND,Antibacterial drugs (0501),Sodium fusidate (0501070N0),29,1141.37398444102,365.999998536,366.0000183,63859394
202506,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),38,1844.86775583564,,256.5,63859394
202506,ENGLAND,Antibacterial drugs (0501),Vancomycin hydrochloride (0501070U0),736,146461.827777661,9033.5,2259.3125001,63859394
202506,ENGLAND,Antibacterial drugs (0501),Linezolid (0501070W0),184,108827.8916,,1572.9999982,63859394
202506,ENGLAND,Antibacterial drugs (0501),Rifaximin (0501070X0),11016,2009212.01585959,,397437.250139795,63859394
202506,ENGLAND,Antibacterial drugs (0501),Co-trimoxazole(Trimethoprim/sulfamethoxazole) (0501080D0),24432,71418.1021544072,190734.75,,63859394
202506,ENGLAND,Antibacterial drugs (0501),Sulfadiazine (0501080J0),5,2273.832,,268.333333226,63859394
202506,ENGLAND,Antibacterial drugs (0501),Sulfapyridine (0501080V0),3,3332.0372,,100.0000048,63859394
202506,ENGLAND,Antibacterial drugs (0501),Trimethoprim (0501080W0),125435,706209.071522675,757039.4,757039.4,63859394
202506,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),137,5775.6915648097,1788.499997556,1788.499997556,63859394
202506,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),265,46255.8697776541,5959.166659324,5959.166659324,63859394
202506,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),4,609.2696,151.999999848,151.999999848,63859394
202506,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),9,856.2916,142,284,63859394
202506,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),1130,53263.2475640637,33874.2499903,33874.2499903,63859394
202506,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),26,701.950706355675,806.166666484,,63859394
202506,ENGLAND,Antibacterial drugs (0501),Clofazimine (0501100C0),1,170.2724,30,30,63859394
202506,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),1857,22338.4553497179,97747,97747,63859394
202506,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),93258,253963.876686949,,301968.22500031,63859394
202506,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),23647,63308.0337502261,296763.266337611,222572.45,63859394
202506,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),3993,135863.487506759,65869,65869,63859394
